{'Image': '0011165', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '937', 'Largeur': 644.0, 'Taille': 603428.0, 'cx': 512.0, 'cy': 787.0}
{'Image': '7734e2a', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '726', 'Largeur': 302.0, 'Taille': 219252.0, 'cx': 702.0, 'cy': 939.0}
{'Image': '773dbfd', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '283', 'Largeur': 509.0, 'Taille': 144047.0, 'cx': 1577.0, 'cy': 397.0}
{'Image': '773dbfd', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '956', 'Largeur': 515.0, 'Taille': 492340.0, 'cx': 1599.0, 'cy': 748.0}
{'Image': '773dbfd', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1067', 'Largeur': 471.0, 'Taille': 502557.0, 'cx': 1011.0, 'cy': 867.0}
{'Image': '773dbfd', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '395', 'Largeur': 237.0, 'Taille': 93615.0, 'cx': 141.0, 'cy': 1189.0}
{'Image': '7741fe0', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7741fe0', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7741fe0', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1399', 'Largeur': 315.0, 'Taille': 440685.0, 'cx': 1401.0, 'cy': 701.0}
{'Image': '7741fe0', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1186', 'Largeur': 712.0, 'Taille': 844432.0, 'cx': 373.0, 'cy': 625.0}
{'Image': '77490dc', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '558', 'Largeur': 738.0, 'Taille': 411804.0, 'cx': 784.0, 'cy': 1068.0}
{'Image': '77490dc', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77490dc', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1231', 'Largeur': 604.0, 'Taille': 743524.0, 'cx': 692.0, 'cy': 639.0}
{'Image': '77490dc', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '978', 'Largeur': 648.0, 'Taille': 633744.0, 'cx': 670.0, 'cy': 495.0}
{'Image': '775038d', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1005', 'Largeur': 709.0, 'Taille': 712545.0, 'cx': 560.0, 'cy': 549.0}
{'Image': '775038d', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '775038d', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '326', 'Largeur': 52.0, 'Taille': 16952.0, 'cx': 892.0, 'cy': 1237.0}
{'Image': '775038d', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '610', 'Largeur': 130.0, 'Taille': 79300.0, 'cx': 696.0, 'cy': 722.0}
{'Image': '777cef3', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '633', 'Largeur': 292.0, 'Taille': 184836.0, 'cx': 202.0, 'cy': 1066.0}
{'Image': '777cef3', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '59', 'Largeur': 1.0, 'Taille': 59.0, 'cx': 671.0, 'cy': 33.0}
{'Image': '777cef3', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '777cef3', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '627', 'Largeur': 473.0, 'Taille': 296571.0, 'cx': 272.0, 'cy': 1087.0}
{'Image': '778788d', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '778788d', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '778788d', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '463', 'Largeur': 3.0, 'Taille': 1389.0, 'cx': 871.0, 'cy': 562.0}
{'Image': '778788d', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '290', 'Largeur': 1.0, 'Taille': 290.0, 'cx': 729.0, 'cy': 163.0}
{'Image': '778aafc', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '949', 'Largeur': 1065.0, 'Taille': 1010685.0, 'cx': 885.0, 'cy': 547.0}
{'Image': '778aafc', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '778aafc', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '778aafc', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '379', 'Largeur': 644.0, 'Taille': 244076.0, 'cx': 700.0, 'cy': 1211.0}
{'Image': '778e746', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '320', 'Largeur': 481.0, 'Taille': 153920.0, 'cx': 418.0, 'cy': 1073.0}
{'Image': '778e746', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '778e746', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '451', 'Largeur': 4.0, 'Taille': 1804.0, 'cx': 26.0, 'cy': 1150.0}
{'Image': '778e746', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1329', 'Largeur': 577.0, 'Taille': 766833.0, 'cx': 1734.0, 'cy': 671.0}
{'Image': '77977fc', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '298', 'Largeur': 499.0, 'Taille': 148702.0, 'cx': 1396.0, 'cy': 151.0}
{'Image': '77977fc', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '916', 'Largeur': 1467.0, 'Taille': 1343772.0, 'cx': 1350.0, 'cy': 941.0}
{'Image': '77977fc', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77977fc', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7798a96', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7798a96', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '779', 'Largeur': 1033.0, 'Taille': 804707.0, 'cx': 1538.0, 'cy': 973.0}
{'Image': '7798a96', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7798a96', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77b71cd', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '320', 'Largeur': 883.0, 'Taille': 282560.0, 'cx': 555.0, 'cy': 345.0}
{'Image': '77b71cd', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77b71cd', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '409', 'Largeur': 688.0, 'Taille': 281392.0, 'cx': 678.0, 'cy': 577.0}
{'Image': '77b71cd', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1269', 'Largeur': 574.0, 'Taille': 728406.0, 'cx': 1790.0, 'cy': 755.0}
{'Image': '77c8016', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77c8016', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77c8016', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '625', 'Largeur': 318.0, 'Taille': 198750.0, 'cx': 192.0, 'cy': 341.0}
{'Image': '77c8016', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77c83d8', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77c83d8', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77c83d8', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '584', 'Largeur': 566.0, 'Taille': 330544.0, 'cx': 1726.0, 'cy': 313.0}
{'Image': '77c83d8', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '500', 'Largeur': 432.0, 'Taille': 216000.0, 'cx': 1877.0, 'cy': 1150.0}
{'Image': '77d4125', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77d4125', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77d4125', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1356', 'Largeur': 461.0, 'Taille': 625116.0, 'cx': 1504.0, 'cy': 689.0}
{'Image': '77d4125', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '587', 'Largeur': 1.0, 'Taille': 587.0, 'cx': 1062.0, 'cy': 295.0}
{'Image': '77d4d8b', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '793', 'Largeur': 768.0, 'Taille': 609024.0, 'cx': 959.0, 'cy': 1004.0}
{'Image': '77d4d8b', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77d4d8b', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77d4d8b', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '3', 'Largeur': 1.0, 'Taille': 3.0, 'cx': 317.0, 'cy': 13.0}
{'Image': '77e4e81', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77e4e81', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77e4e81', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '406', 'Largeur': 305.0, 'Taille': 123830.0, 'cx': 850.0, 'cy': 1191.0}
{'Image': '77e4e81', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1169', 'Largeur': 248.0, 'Taille': 289912.0, 'cx': 449.0, 'cy': 669.0}
{'Image': '77e9ab3', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1296', 'Largeur': 475.0, 'Taille': 615600.0, 'cx': 1264.0, 'cy': 739.0}
{'Image': '77e9ab3', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77e9ab3', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '533', 'Largeur': 95.0, 'Taille': 50635.0, 'cx': 83.0, 'cy': 781.0}
{'Image': '77e9ab3', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77fc831', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77fc831', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '77fc831', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1191', 'Largeur': 240.0, 'Taille': 285840.0, 'cx': 211.0, 'cy': 613.0}
{'Image': '77fc831', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7807699', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7807699', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7807699', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1399', 'Largeur': 428.0, 'Taille': 598772.0, 'cx': 341.0, 'cy': 701.0}
{'Image': '7807699', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '902', 'Largeur': 686.0, 'Taille': 618772.0, 'cx': 470.0, 'cy': 457.0}
{'Image': '780cd58', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '780cd58', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '780cd58', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '576', 'Largeur': 681.0, 'Taille': 392256.0, 'cx': 1363.0, 'cy': 467.0}
{'Image': '780cd58', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '435', 'Largeur': 608.0, 'Taille': 264480.0, 'cx': 333.0, 'cy': 241.0}
{'Image': '7823641', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1157', 'Largeur': 204.0, 'Taille': 236028.0, 'cx': 124.0, 'cy': 600.0}
{'Image': '7823641', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7823641', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '1367', 'Largeur': 255.0, 'Taille': 348585.0, 'cx': 513.0, 'cy': 686.0}
{'Image': '7823641', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '216', 'Largeur': 197.0, 'Taille': 42552.0, 'cx': 129.0, 'cy': 849.0}
{'Image': '783ad08', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '783ad08', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1360', 'Largeur': 698.0, 'Taille': 949280.0, 'cx': 968.0, 'cy': 720.0}
{'Image': '783ad08', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '783ad08', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7844c28', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7844c28', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '834', 'Largeur': 838.0, 'Taille': 698892.0, 'cx': 1139.0, 'cy': 983.0}
{'Image': '7844c28', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7844c28', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '638', 'Largeur': 725.0, 'Taille': 462550.0, 'cx': 722.0, 'cy': 334.0}
{'Image': '784b06a', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '784b06a', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '784b06a', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '412', 'Largeur': 1.0, 'Taille': 412.0, 'cx': 144.0, 'cy': 219.0}
{'Image': '784b06a', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7856dd3', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '613', 'Largeur': 503.0, 'Taille': 308339.0, 'cx': 1766.0, 'cy': 318.0}
{'Image': '7856dd3', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7856dd3', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7856dd3', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '422', 'Largeur': 6.0, 'Taille': 2532.0, 'cx': 1538.0, 'cy': 1021.0}
{'Image': '786c751', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '590', 'Largeur': 1191.0, 'Taille': 702690.0, 'cx': 835.0, 'cy': 1073.0}
{'Image': '786c751', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '786c751', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '550', 'Largeur': 385.0, 'Taille': 211750.0, 'cx': 432.0, 'cy': 1125.0}
{'Image': '786c751', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '906', 'Largeur': 775.0, 'Taille': 702150.0, 'cx': 503.0, 'cy': 454.0}
{'Image': '7876198', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '7876198', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '716', 'Largeur': 338.0, 'Taille': 242008.0, 'cx': 536.0, 'cy': 359.0}
{'Image': '7876198', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '653', 'Largeur': 532.0, 'Taille': 347396.0, 'cx': 281.0, 'cy': 903.0}
{'Image': '7876198', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '787ac53', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '787ac53', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1326', 'Largeur': 527.0, 'Taille': 698802.0, 'cx': 1133.0, 'cy': 664.0}
{'Image': '787ac53', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '787ac53', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78837fc', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '223', 'Largeur': 412.0, 'Taille': 91876.0, 'cx': 697.0, 'cy': 977.0}
{'Image': '78837fc', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '525', 'Largeur': 241.0, 'Taille': 126525.0, 'cx': 944.0, 'cy': 1126.0}
{'Image': '78837fc', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78837fc', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '453', 'Largeur': 370.0, 'Taille': 167610.0, 'cx': 835.0, 'cy': 438.0}
{'Image': '78997c9', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1138', 'Largeur': 586.0, 'Taille': 666868.0, 'cx': 1623.0, 'cy': 652.0}
{'Image': '78997c9', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78997c9', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '197', 'Largeur': 625.0, 'Taille': 123125.0, 'cx': 387.0, 'cy': 179.0}
{'Image': '78997c9', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78a2d53', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '1007', 'Largeur': 1.0, 'Taille': 1007.0, 'cx': 936.0, 'cy': 543.0}
{'Image': '78a2d53', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '897', 'Largeur': 431.0, 'Taille': 386607.0, 'cx': 1726.0, 'cy': 512.0}
{'Image': '78a2d53', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '618', 'Largeur': 431.0, 'Taille': 266358.0, 'cx': 327.0, 'cy': 1004.0}
{'Image': '78a2d53', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1367', 'Largeur': 465.0, 'Taille': 635655.0, 'cx': 265.0, 'cy': 706.0}
{'Image': '78a86a9', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78a86a9', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1019', 'Largeur': 1561.0, 'Taille': 1590659.0, 'cx': 1320.0, 'cy': 524.0}
{'Image': '78a86a9', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '914', 'Largeur': 291.0, 'Taille': 265974.0, 'cx': 1184.0, 'cy': 795.0}
{'Image': '78a86a9', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78b21c2', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78b21c2', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '1052', 'Largeur': 500.0, 'Taille': 526000.0, 'cx': 1455.0, 'cy': 665.0}
{'Image': '78b21c2', 'Presence': 0, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78b21c2', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '1140', 'Largeur': 760.0, 'Taille': 866400.0, 'cx': 427.0, 'cy': 802.0}
{'Image': '78b51ec', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '7', 'Largeur': 1.0, 'Taille': 7.0, 'cx': 2.0, 'cy': 533.0}
{'Image': '78b51ec', 'Presence': 1, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': '565', 'Largeur': 1257.0, 'Taille': 710205.0, 'cx': 715.0, 'cy': 299.0}
{'Image': '78b51ec', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '814', 'Largeur': 274.0, 'Taille': 223036.0, 'cx': 387.0, 'cy': 432.0}
{'Image': '78b51ec', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78d9427', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '543', 'Largeur': 552.0, 'Taille': 299736.0, 'cx': 283.0, 'cy': 330.0}
{'Image': '78d9427', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '78d9427', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '733', 'Largeur': 46.0, 'Taille': 33718.0, 'cx': 24.0, 'cy': 1034.0}
{'Image': '78d9427', 'Presence': 1, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': '870', 'Largeur': 786.0, 'Taille': 683820.0, 'cx': 1117.0, 'cy': 965.0}
{'Image': '790f83a', 'Presence': 1, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': '545', 'Largeur': 606.0, 'Taille': 330270.0, 'cx': 973.0, 'cy': 1100.0}
{'Image': '790f83a', 'Presence': 0, 'Classes': 'Flower', 'Classes_index': 1, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '790f83a', 'Presence': 1, 'Classes': 'Gravel', 'Classes_index': 2, 'Longueur': '581', 'Largeur': 800.0, 'Taille': 464800.0, 'cx': 825.0, 'cy': 292.0}
{'Image': '790f83a', 'Presence': 0, 'Classes': 'Sugar', 'Classes_index': 3, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
{'Image': '79186a5', 'Presence': 0, 'Classes': 'Fish', 'Classes_index': 0, 'Longueur': nan, 'Largeur': nan, 'Taille': nan, 'cx': nan, 'cy': nan}
